1	1.9842064e-22	1	3.0249336e-20	4.4641611e-17	9.4338845e-16	1	1	1.5579698e-20	7.9553333e-27	1	4.9473333e-18	6.1096591e-24	1	1	2.1641867e-31	2.2240105e-16	1.2558050e-20	5.0057301e-17	8.0302165e-27	1	4.7813865e-17	1.2472539e-21	8.2846930e-24	1	3.4424536e-20	1.8205469e-10	2.2153996e-23	1	8.7294369e-14	1.1373271e-23	1.3710686e-14	1.2042113e-16	1.5228183e-30	2.4629530e-27	3.0798707e-26	2.9910166e-19	4.2951565e-17	1	4.2732004e-13	1	4.6877902e-20	6.4154618e-23	7.3328913e-24	5.9452619e-19	1	7.8306939e-17	1	1	4.8153617e-16	1	1	1	6.0206687e-19	5.0798659e-25	2.5177583e-14	1	3.4123378e-23	1	1.1759556e-18	4.7320697e-16	2.5788902e-11	7.5804970e-20	1.3007457e-26	6.7425054e-12	1	1	1	1.6636197e-10	8.3225897e-21	2.0561397e-20	1	6.8713658e-18	1	1	3.3638066e-16	5.5350708e-17	1	3.3078913e-17	1.1779499e-13	1	2.9228966e-14	1	1	4.3132438e-20	1	1	1	1.0035047e-14	7.4909528e-20	1	1.0344282e-13	2.3833798e-21	1	1.1081872e-16	1	1	1	1	2.9708446e-26
1	5.2926993e-15	1	2.2936763e-12	8.5111619e-11	9.2119163e-21	1	1	4.8295007e-19	1.6465197e-17	1	1.4246753e-13	2.0013475e-23	1	1	2.9664034e-20	1.2522261e-10	4.9496337e-19	3.4383184e-13	1.1000157e-17	1	5.3083054e-24	1.5787123e-19	0.10987873	1	3.1326262e-24	1	2.8531004e-12	1	4.2030809e-11	2.6245498e-21	0.0049342471	6.6066114e-19	2.5361607e-25	2.0192132e-25	9.1359845e-19	2.5605136e-16	2.7017124e-21	1	1.2330331e-14	1	5.0695540e-15	1.9047372e-23	2.2832170e-13	7.4759637e-13	1	6.1481543e-20	1	1	2.1401256e-22	1	1	1.1831729e-11	1.4072890e-19	1.2022221e-19	1.5779572e-07	1	4.8782896e-27	1	4.3752109e-25	1.0109661e-22	1.5225217e-08	7.2327820e-20	3.7194810e-21	2.0559263e-14	1	1	1	1.0650073e-13	2.9586389e-13	3.6729788e-14	1	1.8173633e-20	1	0.61461008	9.0960724e-17	6.4281288e-15	1	1.2829257e-12	1.1099561e-15	1	2.6293584e-11	1	7.3828663e-09	2.4468752e-26	1	1	1	4.2683652e-19	0.99985468	1	1.2210831e-10	5.6288978e-21	1	2.3490770e-16	1	1	1	1	1.5906899e-24
1	1.7131951e-16	1	5.4508081e-20	2.5548549e-16	1.3902008e-16	1	1	2.3625486e-23	4.1235479e-22	1	8.5443322e-21	2.6191037e-25	1	1	1.3040247e-26	5.1811290e-12	2.9022872e-21	8.3198099e-18	2.2533331e-26	1	1.9202744e-18	1.8612577e-18	5.2315022e-28	1	3.4427458e-18	6.9612677e-10	2.0535305e-19	1	1.9379682e-15	1.8823142e-18	3.0875664e-17	1.2907141e-15	2.5549645e-29	3.9338084e-26	1.3663177e-21	4.9382061e-26	1.7963104e-16	1	1.4795054e-16	1	1.8835856e-18	2.3299738e-20	9.4626755e-25	2.7220899e-15	1	3.0738430e-15	1	0.0022425917	2.9916489e-16	1	1	1	2.7651361e-15	6.4358308e-23	2.0049450e-17	1	1.8231316e-22	1	6.5589519e-26	6.0853572e-11	5.7882138e-10	4.4769186e-24	2.4745600e-31	2.8333728e-11	1	1	1	1.3497293e-11	1.7391361e-19	3.6258064e-18	1	6.1286282e-19	1	1	2.6882866e-13	1.3705861e-16	1	2.1091735e-22	3.7968586e-17	1	1.9596021e-14	1	1	7.6686675e-24	1	1	1	7.9335965e-14	6.0002567e-21	1	5.5446074e-15	3.9140025e-20	1	1.5385772e-16	1	1	1	1	2.8855787e-25
1	4.9691298e-15	1	1.2625961e-14	2.8916067e-17	6.3108344e-19	1	1	6.5402152e-18	1.1481563e-14	1	1.3491592e-09	1.5065742e-25	1	1	3.5139064e-24	0.99999332	1.1253798e-18	1.0221682e-13	4.8975320e-27	1	4.1258541e-14	1.1948234e-21	5.3161694e-16	1	5.5560352e-17	1	9.9543083e-20	1	1	1.3026136e-17	3.8871121e-14	2.8118524e-16	3.9670308e-29	2.6448733e-20	3.9971309e-14	3.0323707e-22	8.3521048e-21	1	2.6722969e-27	1	0.99998999	1.7099606e-19	1.7782937e-20	1.0338778e-17	1	4.7618197e-13	1	3.2276902e-14	2.7238165e-21	1	1	1	2.2926355e-12	2.5710342e-17	4.1321150e-14	1.3686843e-16	2.5979201e-24	1	3.6455329e-23	2.3292268e-13	6.4773035e-13	1.0766316e-15	2.2019375e-14	1.0651608e-11	1	1	1	3.2292210e-08	6.6886565e-16	7.0450915e-12	1	1.1869790e-19	1	1	1.6565007e-15	1.9074593e-09	1	3.5226454e-23	2.5660977e-12	1	6.6415916e-13	1	1	3.4511755e-25	1	1	1	0.0083411410	1.8900895e-21	1	3.6601828e-13	4.2531604e-15	1	1.1482590e-18	1	1	1	1	9.2526097e-25
1	7.1841098e-09	1	5.0219567e-14	3.8242529e-09	8.4577769e-22	1	1	5.3284919e-24	2.0175419e-18	1	4.3009652e-15	1.4583966e-24	1	9.9845306e-11	9.7987567e-18	3.1494708e-06	6.5344047e-18	5.7495866e-12	1.0390742e-15	1	1.3749804e-15	2.5992538e-20	0.99999785	1.5778654e-07	1.4004659e-12	2.6900252e-06	1	1	5.0699150e-10	5.1081624e-16	1	4.8566234e-26	2.9075967e-20	2.4766569e-23	8.5088256e-11	8.8331932e-11	3.5509925e-15	1	5.2945706e-25	1	1.6508147e-14	3.6859368e-20	1.6832875e-10	1.5487148e-08	1	4.3395764e-16	1	1	6.8875482e-28	1	1.6981699e-10	1.9758396e-20	3.2998948e-13	1.2955556e-19	1	1	7.9612475e-21	1	1.6828645e-28	9.0859076e-14	5.7463145e-10	1.1545828e-20	2.4592829e-19	1.3763798e-10	1	1	1	1.3242980e-25	9.1561090e-13	1	0.99999893	5.1798884e-14	1	6.5102002e-05	3.4125385e-20	1.3804791e-13	1	6.0587195e-15	4.2351721e-23	1	3.5449951e-16	1	0.99998748	3.4371468e-23	1.1874226e-08	1	1	1	1.2818909e-16	1	1	2.1159218e-19	1	5.5234920e-24	1	1	1	1	2.4844738e-15
1	9.4694688e-09	1	2.1686834e-15	0.12051103	8.8951843e-20	1	1	3.5682307e-19	4.3927549e-17	1	7.1499667e-19	1.6708859e-25	1	0.0027345768	1.7912032e-06	1.6908929e-05	5.7450147e-16	3.7147001e-11	5.1575551e-08	1	8.1100393e-20	1.7872453e-18	0.0024731020	0.98129475	7.8853913e-19	1	5.0329651e-05	1	9.7149837e-07	2.6958917e-09	0.99994314	7.6293427e-22	1.8894280e-19	9.3470601e-22	4.9993253e-14	2.6981967e-16	1.1098651e-19	1	1.3027565e-19	1	2.9152166e-06	8.1704054e-20	0.00020565238	3.9317737e-12	1	5.5527960e-16	1	0.99999869	6.9936885e-21	1	0.99996305	4.0655652e-09	6.1858812e-15	7.2753653e-21	0.78361559	0.99999964	1.0752718e-17	1	2.5332984e-25	1.1808734e-18	0.0012868334	1.2865155e-16	8.2817566e-16	8.6695821e-15	1	1	1	6.8869462e-20	3.8231256e-15	0.99999452	1.3887308e-11	8.0717066e-20	1	0.99998760	8.6355821e-23	1.9557550e-15	1	4.9539630e-14	3.2619537e-17	1	1.2058465e-18	0.99999988	0.00055796915	8.2990934e-22	0.99565649	1	1	0.99215579	4.0604400e-06	1	0.99997926	4.1247699e-17	1	4.2216699e-16	1	1	1	1	1.0979944e-18
1	3.5221910e-14	1	8.3564686e-14	1.9269423e-07	1.3929012e-18	1	1	4.6051986e-18	7.7907675e-17	1	3.9163981e-17	1.6185887e-25	1	0.99997008	3.0107320e-17	0.99997830	1.4171128e-22	7.3351961e-21	4.6919320e-16	1	1.2696736e-19	6.8924881e-21	8.2204327e-11	1	4.0371278e-17	1	3.3641295e-11	1	0.99999988	5.5774087e-13	1.2035101e-10	5.6085228e-18	8.3734385e-23	9.5254242e-28	3.7695683e-17	1.0790871e-21	1.0665897e-19	1	9.7198076e-23	1	1	1.4992453e-20	3.0003479e-11	6.0888365e-16	1	7.0549067e-16	1	6.4636970e-06	1.9788000e-09	1	1	0.98196453	2.4780833e-16	2.8936755e-21	9.0514271e-12	0.99999988	1.2024985e-17	1	2.1140814e-20	2.9479638e-17	2.4907942e-11	2.0567527e-19	1.4037725e-14	1.1624467e-13	1	1	1	6.8742598e-15	1.8241259e-15	0.0053081829	0.99892139	1.6079718e-19	1	1	1.9208348e-22	7.8271651e-18	1	1.1707859e-18	1.2578018e-09	1	7.8869640e-17	1	0.99999774	2.1496075e-23	1	1	1	1	2.3774296e-23	1	0.99999464	1.0010898e-11	1	2.3020492e-18	1	1	1	1	8.5472993e-21
1	0.10502695	1	4.6835836e-15	7.2991634e-06	5.8939405e-17	1	1	1.2838092e-16	8.6020270e-20	1	6.6704821e-18	9.6866054e-23	1	4.1192097e-06	0.99999774	0.00034674926	2.4108723e-17	4.7846280e-12	0.81121129	1	3.6086888e-22	8.5497976e-24	0.99841928	0.26779667	2.3200427e-18	1	1.3058436e-08	1	1.3211986e-08	1.6057669e-07	0.00011702185	4.6699262e-19	1.7865795e-12	6.0243608e-21	5.1378020e-11	1.1821959e-15	1.7891612e-19	1	1.1397057e-18	1	0.0014353907	2.1374680e-20	1.0405459e-07	5.7991481e-12	1	3.4499520e-17	1	0.029100416	3.8619113e-22	1	7.7701909e-05	8.1053411e-12	5.1473612e-09	9.8456630e-19	0.99460250	2.6620100e-05	1.3477917e-19	1	1.1286199e-28	7.4745119e-20	1.1032171e-07	3.3088488e-18	2.6542366e-17	1.6814596e-20	1	1	1	1.4462680e-18	2.5201352e-15	1	1.2437738e-13	6.7800820e-24	1	0.00016481883	1.6791038e-24	3.1322059e-14	1	3.4962562e-17	5.0192359e-22	1	4.1490572e-17	1	3.4848263e-20	1.9005914e-17	1.9515501e-07	1	1	1	0.13123463	1	1	9.8978943e-19	1	8.9069410e-18	1	1	1	1	1.2938671e-18
1	9.4694688e-09	1	2.1686834e-15	0.12051103	8.8951843e-20	1	1	3.5682307e-19	4.3927549e-17	1	7.1499667e-19	1.6708859e-25	1	0.0027345768	1.7912032e-06	1.6908929e-05	5.7450147e-16	3.7147001e-11	5.1575551e-08	1	8.1100393e-20	1.7872453e-18	0.0024731020	0.98129475	7.8853913e-19	1	5.0329651e-05	1	9.7149837e-07	2.6958917e-09	0.99994314	7.6293427e-22	1.8894280e-19	9.3470601e-22	4.9993253e-14	2.6981967e-16	1.1098651e-19	1	1.3027565e-19	1	2.9152166e-06	8.1704054e-20	0.00020565238	3.9317737e-12	1	5.5527960e-16	1	0.99999869	6.9936885e-21	1	0.99996305	4.0655652e-09	6.1858812e-15	7.2753653e-21	0.78361559	0.99999964	1.0752718e-17	1	2.5332984e-25	1.1808734e-18	0.0012868334	1.2865155e-16	8.2817566e-16	8.6695821e-15	1	1	1	6.8869462e-20	3.8231256e-15	0.99999452	1.3887308e-11	8.0717066e-20	1	0.99998760	8.6355821e-23	1.9557550e-15	1	4.9539630e-14	3.2619537e-17	1	1.2058465e-18	0.99999988	0.00055796915	8.2990934e-22	0.99565649	1	1	0.99215579	4.0604400e-06	1	0.99997926	4.1247699e-17	1	4.2216699e-16	1	1	1	1	1.0979944e-18
1	9.4694688e-09	1	2.1686834e-15	0.12051103	8.8951843e-20	1	1	3.5682307e-19	4.3927549e-17	1	7.1499667e-19	1.6708859e-25	1	0.0027345768	1.7912032e-06	1.6908929e-05	5.7450147e-16	3.7147001e-11	5.1575551e-08	1	8.1100393e-20	1.7872453e-18	0.0024731020	0.98129475	7.8853913e-19	1	5.0329651e-05	1	9.7149837e-07	2.6958917e-09	0.99994314	7.6293427e-22	1.8894280e-19	9.3470601e-22	4.9993253e-14	2.6981967e-16	1.1098651e-19	1	1.3027565e-19	1	2.9152166e-06	8.1704054e-20	0.00020565238	3.9317737e-12	1	5.5527960e-16	1	0.99999869	6.9936885e-21	1	0.99996305	4.0655652e-09	6.1858812e-15	7.2753653e-21	0.78361559	0.99999964	1.0752718e-17	1	2.5332984e-25	1.1808734e-18	0.0012868334	1.2865155e-16	8.2817566e-16	8.6695821e-15	1	1	1	6.8869462e-20	3.8231256e-15	0.99999452	1.3887308e-11	8.0717066e-20	1	0.99998760	8.6355821e-23	1.9557550e-15	1	4.9539630e-14	3.2619537e-17	1	1.2058465e-18	0.99999988	0.00055796915	8.2990934e-22	0.99565649	1	1	0.99215579	4.0604400e-06	1	0.99997926	4.1247699e-17	1	4.2216699e-16	1	1	1	1	1.0979944e-18
